id,username,followers_count,friends_count,statuses_count,favourites_count,listed_count,created_at,verified,default_profile,default_profile_image,has_extended_profile,description,location,url,account_type,account_age_days,has_profile_image,bio
real_2192,alex_davis,67,654,1744,1497,30,2016-04-15T18:51:16.833062,False,False,False,False,Marketing professional | Dog lover,London,https://example.com,human,3578,True,Marketing professional | Dog lover
real_2193,mike_brown,1770,193,2594,952,28,2023-02-13T18:51:16.833372,False,False,False,False,Software engineer and tech enthusiast,New York,,human,1083,True,Software engineer and tech enthusiast
bot_2194,user41813,26,4714,31834,214,5,2025-12-31T18:51:16.833678,False,True,True,False,,,,bot,31,False,
real_2195,john_smith,243,480,1614,2053,3,2021-07-11T18:51:16.833963,False,False,False,True,"Love coffee, books, and travel",,,human,1665,True,"Love coffee, books, and travel"
real_2196,john_jones,837,827,2425,601,13,2022-10-04T18:51:16.834299,False,False,False,False,,New York,,human,1215,True,
real_2197,sarah_smith,1493,246,2221,1665,18,2019-05-29T18:51:16.834591,False,True,False,False,Photographer | Nature lover,,https://example.com,human,2439,True,Photographer | Nature lover
real_2198,sarah_jones,736,638,461,2891,1,2019-11-24T18:51:16.834897,False,False,True,False,Marketing professional | Dog lover,London,https://example.com,human,2260,False,Marketing professional | Dog lover
real_2199,mike_smith,360,304,1968,560,32,2021-08-11T18:51:16.835253,False,True,False,False,"Love coffee, books, and travel",London,https://example.com,human,1634,True,"Love coffee, books, and travel"
bot_2200,user69720,30,7183,49135,251,1,2025-11-14T18:51:16.835590,False,True,False,False,Follow for deals!,,,bot,78,True,Follow for deals!
real_2201,mike_brown,319,124,3103,2034,49,2024-12-20T18:51:16.835914,False,False,False,True,Photographer | Nature lover,San Francisco,https://example.com,human,407,True,Photographer | Nature lover
real_2202,sarah_davis,1956,816,4645,1550,46,2022-12-26T18:51:16.836243,False,False,False,False,,London,https://example.com,human,1132,True,
real_2203,sarah_smith,157,956,875,348,14,2023-12-25T18:51:16.836561,False,False,False,True,,New York,https://example.com,human,768,True,
real_2204,john_davis,891,612,2002,149,4,2024-07-15T18:51:16.836886,False,False,False,True,"Love coffee, books, and travel",London,,human,565,True,"Love coffee, books, and travel"
bot_2205,user71642,3,6667,5970,275,1,2025-11-04T18:51:16.837209,False,True,True,False,,,,bot,88,False,
real_2206,john_jones,407,181,4334,1608,39,2017-09-20T18:51:16.837526,False,False,False,False,"Love coffee, books, and travel",Tokyo,https://example.com,human,3055,True,"Love coffee, books, and travel"
bot_2207,bot_2207,41,1787,36016,195,1,2025-12-14T18:51:16.837841,False,True,True,False,,,,bot,48,False,
real_2208,sarah_smith,689,584,2674,1302,38,2023-10-06T18:51:16.838191,False,False,False,False,"Love coffee, books, and travel",New York,,human,848,True,"Love coffee, books, and travel"
bot_2209,user46819,24,2575,12909,166,0,2025-12-27T18:51:16.838635,False,True,True,False,,,,bot,35,False,
real_2210,john_jones,638,196,2286,1868,16,2020-07-17T18:51:16.839001,False,False,False,True,Software engineer and tech enthusiast,New York,https://example.com,human,2024,True,Software engineer and tech enthusiast
bot_2211,user63753,1,4915,6491,9,1,2025-12-22T18:51:16.839336,False,True,True,False,Follow for deals!,,,bot,40,False,Follow for deals!
bot_2212,bot_2212,12,9623,36867,71,3,2025-12-22T18:51:16.839666,False,True,True,False,Follow for deals!,,,bot,40,False,Follow for deals!
bot_2213,user36272,13,1535,20746,296,2,2026-01-19T18:51:16.839998,False,True,True,False,,,,bot,12,False,
bot_2214,user66700,46,7642,29685,476,5,2026-01-21T18:51:16.840383,False,True,True,False,,,,bot,10,False,
real_2215,john_brown,1126,308,3150,2794,23,2019-11-27T18:51:16.840703,False,False,True,True,Software engineer and tech enthusiast,,,human,2257,False,Software engineer and tech enthusiast
real_2216,john_davis,754,51,911,862,15,2018-03-02T18:51:16.841029,False,True,False,True,,Tokyo,,human,2892,True,
bot_2217,user1691,37,7687,35361,280,0,2025-12-21T18:51:16.841349,False,True,True,False,Follow for deals!,,,bot,41,False,Follow for deals!
real_2218,emma_davis,723,682,4750,378,26,2016-07-16T18:51:16.841670,True,False,False,False,Marketing professional | Dog lover,Tokyo,,human,3486,True,Marketing professional | Dog lover
bot_2219,bot_2219,48,4747,12110,8,3,2025-12-05T18:51:16.841987,False,True,True,False,,,,bot,57,False,
bot_2220,user14451,34,4284,26460,60,2,2026-01-05T18:51:16.842315,False,False,True,False,,,,bot,26,False,
bot_2221,user10819,29,6181,19588,319,5,2025-12-16T18:51:16.842628,False,True,False,False,Follow for deals!,,,bot,46,True,Follow for deals!
real_2222,alex_davis,1433,274,1326,808,36,2018-11-08T18:51:16.843010,False,False,False,True,,San Francisco,,human,2641,True,
real_2223,mike_brown,1813,850,4459,786,3,2018-04-05T18:51:16.843482,False,False,False,True,Photographer | Nature lover,New York,,human,2858,True,Photographer | Nature lover
real_2224,alex_brown,1421,611,4427,686,26,2021-08-05T18:51:16.843847,False,False,True,True,Marketing professional | Dog lover,New York,,human,1640,False,Marketing professional | Dog lover
real_2225,alex_brown,1116,183,208,2652,31,2016-02-15T18:51:16.844194,False,False,False,True,Photographer | Nature lover,Tokyo,https://example.com,human,3638,True,Photographer | Nature lover
bot_2226,user66727,26,9134,20761,453,4,2025-12-23T18:51:16.844543,False,True,True,False,,,,bot,39,False,
bot_2227,user92844,27,1989,42974,48,4,2025-11-17T18:51:16.844871,False,True,False,False,,,,bot,75,True,
real_2228,sarah_davis,1208,753,3549,813,21,2024-07-19T18:51:16.845194,False,False,True,True,,New York,https://example.com,human,561,False,
real_2229,sarah_jones,1596,462,201,2641,27,2016-09-30T18:51:16.845508,False,False,False,True,Software engineer and tech enthusiast,San Francisco,,human,3410,True,Software engineer and tech enthusiast
bot_2230,bot_2230,42,7277,14098,326,3,2025-12-11T18:51:16.845820,False,True,False,False,,,,bot,51,True,
bot_2231,user99621,21,3103,20660,185,2,2026-01-26T18:51:16.846146,False,True,True,False,,,,bot,5,False,
bot_2232,user61717,10,9580,35946,367,2,2026-01-24T18:51:16.846476,False,True,True,False,,,,bot,7,False,
bot_2233,user13998,16,9726,14939,137,4,2025-12-12T18:51:16.846794,False,True,True,False,,,,bot,50,False,
real_2234,sarah_davis,1314,131,4243,2068,22,2024-01-01T18:51:16.847109,False,False,False,True,,Tokyo,,human,761,True,
real_2235,alex_davis,217,692,3928,403,36,2017-08-13T18:51:16.847422,False,False,False,False,Photographer | Nature lover,Tokyo,https://example.com,human,3093,True,Photographer | Nature lover
real_2236,mike_brown,1731,788,582,2386,10,2023-07-03T18:51:16.847735,False,False,False,True,Photographer | Nature lover,London,,human,943,True,Photographer | Nature lover
bot_2237,user46377,34,2384,13634,35,2,2025-12-13T18:51:16.848048,False,True,False,False,,,,bot,49,True,
real_2238,emma_davis,1994,281,3838,1954,19,2023-08-23T18:51:16.848385,False,False,False,True,Software engineer and tech enthusiast,New York,https://example.com,human,892,True,Software engineer and tech enthusiast
bot_2239,user7648,23,9613,31684,230,5,2025-12-16T18:51:16.848708,False,True,False,False,,,,bot,46,True,
real_2240,alex_davis,1754,949,2916,731,43,2017-05-01T18:51:16.849025,False,True,False,True,Marketing professional | Dog lover,,,human,3197,True,Marketing professional | Dog lover
real_2241,mike_smith,972,565,4801,1599,37,2022-09-24T18:51:16.849341,False,False,True,True,"Love coffee, books, and travel",,https://example.com,human,1225,False,"Love coffee, books, and travel"
bot_2242,bot_2242,30,3935,28130,44,5,2026-01-07T18:51:16.849654,False,True,True,False,,,,bot,24,False,
real_2243,emma_jones,565,517,4361,284,50,2021-06-17T18:51:16.849967,False,True,False,True,Photographer | Nature lover,,,human,1689,True,Photographer | Nature lover
real_2244,sarah_smith,121,929,4166,2749,42,2021-06-15T18:51:16.850291,False,False,False,True,Photographer | Nature lover,New York,,human,1691,True,Photographer | Nature lover
bot_2245,user63085,34,3667,35070,378,4,2025-12-29T18:51:16.850616,False,True,False,False,Follow for deals!,,,bot,33,True,Follow for deals!
real_2246,sarah_jones,1359,999,1277,2114,11,2024-03-13T18:51:16.850938,False,True,False,True,,New York,https://example.com,human,689,True,
real_2247,alex_jones,1882,853,562,449,0,2017-11-26T18:51:16.851416,False,False,True,False,"Love coffee, books, and travel",San Francisco,,human,2988,False,"Love coffee, books, and travel"
real_2248,emma_brown,493,386,3711,507,12,2022-06-26T18:51:16.851818,False,False,False,True,Photographer | Nature lover,San Francisco,https://example.com,human,1315,True,Photographer | Nature lover
bot_2249,bot_2249,7,7432,13750,305,2,2025-11-05T18:51:16.852157,False,False,True,False,Follow for deals!,,,bot,87,False,Follow for deals!
real_2250,sarah_smith,99,711,2664,2124,43,2018-09-17T18:51:16.852483,False,False,True,True,Photographer | Nature lover,Tokyo,,human,2693,False,Photographer | Nature lover
real_2251,mike_brown,536,266,4311,450,23,2019-09-26T18:51:16.852809,True,False,False,True,"Love coffee, books, and travel",Tokyo,https://example.com,human,2319,True,"Love coffee, books, and travel"
real_2252,mike_smith,862,628,4953,2322,31,2023-04-06T18:51:16.853135,False,False,False,False,"Love coffee, books, and travel",,,human,1031,True,"Love coffee, books, and travel"
bot_2253,user4273,21,6839,29006,254,0,2025-11-03T18:51:16.853454,False,True,True,False,Follow for deals!,,,bot,89,False,Follow for deals!
bot_2254,user48913,14,9487,17267,464,5,2025-12-02T18:51:16.853781,False,True,True,False,,,,bot,60,False,
real_2255,alex_davis,1118,161,2818,2577,23,2020-06-13T18:51:16.854096,False,False,False,True,Marketing professional | Dog lover,London,,human,2058,True,Marketing professional | Dog lover
real_2256,emma_davis,107,883,4406,1647,18,2021-02-01T18:51:16.854410,False,False,True,True,,London,,human,1825,False,
real_2257,john_smith,1874,347,3642,2984,15,2024-09-06T18:51:16.854724,False,False,False,True,"Love coffee, books, and travel",London,https://example.com,human,512,True,"Love coffee, books, and travel"
bot_2258,user18084,43,9058,12822,282,1,2025-12-15T18:51:16.855050,False,True,False,False,,,,bot,47,True,
real_2259,alex_smith,800,531,4068,1363,36,2022-03-19T18:51:16.855406,False,True,False,True,Software engineer and tech enthusiast,London,https://example.com,human,1414,True,Software engineer and tech enthusiast
real_2260,emma_brown,580,901,4748,1849,6,2016-10-27T18:51:16.855802,False,False,False,True,,New York,https://example.com,human,3383,True,
bot_2261,bot_2261,44,7882,6148,25,5,2025-12-30T18:51:16.856138,False,True,True,False,Follow for deals!,,,bot,32,False,Follow for deals!
real_2262,mike_davis,1360,213,352,674,25,2024-04-27T18:51:16.856484,False,False,False,True,Marketing professional | Dog lover,New York,,human,644,True,Marketing professional | Dog lover
real_2263,emma_brown,816,161,4160,2170,28,2021-02-21T18:51:16.856823,False,False,False,True,Photographer | Nature lover,San Francisco,,human,1805,True,Photographer | Nature lover
bot_2264,user38921,29,2605,19064,140,1,2025-12-30T18:51:16.857526,False,True,True,False,,,,bot,32,False,
bot_2265,user43897,15,7308,35340,19,3,2026-01-13T18:51:16.858000,False,True,False,False,,,,bot,18,True,
bot_2266,user51846,19,6707,36547,391,5,2025-11-29T18:51:16.858336,False,True,False,False,,,,bot,63,True,
bot_2267,user99302,11,2899,46796,58,3,2026-01-07T18:51:16.858666,False,True,True,False,,,,bot,24,False,
bot_2268,user67537,19,8782,19057,485,0,2025-11-15T18:51:16.858991,False,True,True,False,,,,bot,77,False,
bot_2269,bot_2269,3,5440,28121,456,2,2025-11-17T18:51:16.859323,False,False,True,False,Follow for deals!,,,bot,75,False,Follow for deals!
real_2270,mike_brown,1998,975,4607,2721,9,2020-05-29T18:51:16.859676,False,False,False,False,Software engineer and tech enthusiast,,,human,2073,True,Software engineer and tech enthusiast
real_2271,emma_brown,190,61,172,2205,17,2021-04-09T18:51:16.860008,False,False,True,True,"Love coffee, books, and travel",,,human,1758,False,"Love coffee, books, and travel"
bot_2272,user50657,17,6652,31351,393,2,2026-01-08T18:51:16.860331,False,False,True,False,Follow for deals!,,,bot,23,False,Follow for deals!
bot_2273,user91471,22,9586,14772,33,3,2025-12-03T18:51:16.860648,False,True,True,False,,,,bot,59,False,
bot_2274,user73750,37,7416,35940,252,0,2026-01-20T18:51:16.860965,False,True,True,False,,,,bot,11,False,
real_2275,mike_davis,1321,310,774,1516,44,2017-11-16T18:51:16.861283,False,True,True,True,Photographer | Nature lover,New York,https://example.com,human,2998,False,Photographer | Nature lover
real_2276,emma_brown,1615,289,4871,1833,40,2017-10-07T18:51:16.861604,False,False,False,True,"Love coffee, books, and travel",New York,https://example.com,human,3038,True,"Love coffee, books, and travel"
real_2277,emma_davis,460,212,2903,2760,45,2018-09-01T18:51:16.861938,False,False,False,False,Marketing professional | Dog lover,,,human,2709,True,Marketing professional | Dog lover
real_2278,emma_davis,668,698,3324,1264,35,2020-04-23T18:51:16.862261,False,False,False,True,,Tokyo,https://example.com,human,2109,True,
bot_2279,bot_2279,12,5507,44466,66,3,2026-01-12T18:51:16.862573,False,True,True,False,,,,bot,19,False,
bot_2280,user59873,1,5067,18883,345,1,2025-11-22T18:51:16.862889,False,True,True,False,Follow for deals!,,,bot,70,False,Follow for deals!
real_2281,mike_davis,1638,340,615,2431,46,2019-06-05T18:51:16.863206,False,True,False,True,"Love coffee, books, and travel",,https://example.com,human,2432,True,"Love coffee, books, and travel"
real_2282,mike_jones,1279,751,4216,314,21,2024-04-21T18:51:16.863519,False,False,False,False,Photographer | Nature lover,London,https://example.com,human,650,True,Photographer | Nature lover
real_2283,alex_jones,1402,470,2041,1498,45,2016-11-23T18:51:16.863850,False,False,False,False,,San Francisco,https://example.com,human,3356,True,
real_2284,alex_davis,1186,566,3445,468,45,2020-10-02T18:51:16.864211,True,False,False,False,,New York,,human,1947,True,
real_2285,emma_brown,984,835,441,2748,17,2020-03-23T18:51:16.864536,False,False,False,False,Marketing professional | Dog lover,,,human,2140,True,Marketing professional | Dog lover
real_2286,sarah_davis,123,578,123,1184,13,2016-09-27T18:51:16.864853,False,False,False,False,Software engineer and tech enthusiast,Tokyo,,human,3413,True,Software engineer and tech enthusiast
bot_2287,user48298,12,1697,28117,328,1,2025-12-20T18:51:16.865171,False,True,True,False,Follow for deals!,,,bot,42,False,Follow for deals!
real_2288,emma_jones,1651,136,1742,1577,7,2022-06-21T18:51:16.865492,False,False,False,False,Photographer | Nature lover,Tokyo,,human,1320,True,Photographer | Nature lover
real_2289,mike_brown,1423,138,4695,528,40,2019-05-28T18:51:16.865830,False,True,False,True,Photographer | Nature lover,Tokyo,,human,2440,True,Photographer | Nature lover
real_2290,sarah_brown,1971,215,435,2617,42,2017-02-03T18:51:16.866197,False,True,False,False,"Love coffee, books, and travel",London,https://example.com,human,3284,True,"Love coffee, books, and travel"
real_2291,john_davis,1753,921,2880,2986,17,2021-05-17T18:51:16.866529,False,False,False,True,Marketing professional | Dog lover,London,,human,1720,True,Marketing professional | Dog lover
real_2292,alex_smith,967,997,2699,2993,36,2021-04-23T18:51:16.866849,False,True,False,True,Software engineer and tech enthusiast,New York,,human,1744,True,Software engineer and tech enthusiast
real_2293,emma_jones,1579,574,4405,400,28,2021-09-26T18:51:16.867164,False,False,False,True,,San Francisco,,human,1588,True,
bot_2294,user45481,40,6995,12086,140,5,2025-12-07T18:51:16.867480,False,False,True,False,,,,bot,55,False,
real_2295,mike_brown,998,510,162,443,5,2017-05-13T18:51:16.867811,False,False,True,True,,Tokyo,,human,3185,False,
real_2296,john_brown,1806,450,3229,1553,11,2016-06-15T18:51:16.868133,False,True,False,False,Software engineer and tech enthusiast,London,,human,3517,True,Software engineer and tech enthusiast
real_2297,john_brown,806,406,4620,1782,2,2016-08-22T18:51:16.868450,False,False,False,True,Software engineer and tech enthusiast,New York,https://example.com,human,3449,True,Software engineer and tech enthusiast
bot_2298,user72288,0,8266,33515,308,2,2026-01-25T18:51:16.868770,False,False,True,False,,,,bot,6,False,
real_2299,john_smith,859,209,3204,984,29,2019-08-13T18:51:16.869086,False,True,False,True,Software engineer and tech enthusiast,,https://example.com,human,2363,True,Software engineer and tech enthusiast
bot_2300,bot_2300,3,1037,36994,337,2,2026-01-12T18:51:16.869398,False,False,False,False,,,,bot,19,True,
real_2301,emma_smith,611,363,4708,926,33,2017-02-20T18:51:16.869725,False,True,False,True,Marketing professional | Dog lover,New York,,human,3267,True,Marketing professional | Dog lover
real_2302,john_smith,252,161,4589,1067,14,2023-09-20T18:51:16.870095,False,False,False,True,Marketing professional | Dog lover,New York,,human,864,True,Marketing professional | Dog lover
real_2303,alex_jones,1262,295,3152,1783,2,2018-09-17T18:51:16.870440,False,False,False,True,Photographer | Nature lover,San Francisco,https://example.com,human,2693,True,Photographer | Nature lover
real_2304,alex_brown,500,965,2344,1354,23,2019-12-23T18:51:16.870771,False,True,False,True,Photographer | Nature lover,London,https://example.com,human,2231,True,Photographer | Nature lover
real_2305,mike_smith,493,353,1331,817,24,2016-06-22T18:51:16.871090,False,False,False,True,Software engineer and tech enthusiast,New York,https://example.com,human,3510,True,Software engineer and tech enthusiast
bot_2306,user21372,16,3924,22303,385,3,2025-11-15T18:51:16.871406,False,True,True,False,,,,bot,77,False,
real_2307,emma_davis,757,429,2085,1266,15,2022-06-14T18:51:16.871795,False,False,False,True,,London,https://example.com,human,1327,True,
real_2308,alex_davis,842,430,492,2269,14,2022-12-24T18:51:16.872156,False,False,False,True,Photographer | Nature lover,London,https://example.com,human,1134,True,Photographer | Nature lover
real_2309,sarah_davis,784,845,1948,195,41,2020-02-02T18:51:16.872535,False,False,False,True,Photographer | Nature lover,San Francisco,,human,2190,True,Photographer | Nature lover
bot_2310,user27033,15,3610,16056,147,3,2025-12-05T18:51:16.872945,False,True,False,False,,,,bot,57,True,
real_2311,mike_davis,1114,970,3497,2159,21,2022-11-08T18:51:16.873339,False,False,False,False,Photographer | Nature lover,New York,https://example.com,human,1180,True,Photographer | Nature lover
real_2312,emma_jones,1454,967,2047,729,39,2016-12-04T18:51:16.873749,False,False,False,False,"Love coffee, books, and travel",London,,human,3345,True,"Love coffee, books, and travel"
real_2313,sarah_davis,523,108,2077,1208,36,2020-07-01T18:51:16.874089,False,False,True,True,Photographer | Nature lover,Tokyo,,human,2040,False,Photographer | Nature lover
real_2314,emma_brown,527,973,876,920,8,2016-03-14T18:51:16.874449,False,False,False,True,Marketing professional | Dog lover,San Francisco,,human,3610,True,Marketing professional | Dog lover
bot_2315,user11287,21,2769,9766,308,5,2026-01-13T18:51:16.874776,False,True,True,False,,,,bot,18,False,
real_2316,alex_brown,1695,983,4741,2508,17,2024-10-19T18:51:16.875131,False,False,True,True,Photographer | Nature lover,London,,human,469,False,Photographer | Nature lover
bot_2317,bot_2317,45,5408,20265,359,5,2026-01-30T18:51:16.875439,False,True,True,False,,,,bot,1,False,
real_2318,john_jones,1248,114,424,2628,0,2017-08-25T18:51:16.875745,False,False,False,True,Photographer | Nature lover,San Francisco,,human,3081,True,Photographer | Nature lover
bot_2319,user62651,16,6242,32729,337,2,2026-01-20T18:51:16.876039,False,True,True,False,,,,bot,11,False,
real_2320,john_brown,1691,376,2837,1142,33,2018-09-18T18:51:16.876351,False,False,False,True,Marketing professional | Dog lover,San Francisco,,human,2692,True,Marketing professional | Dog lover
real_2321,emma_davis,1889,809,2916,2382,11,2024-08-16T18:51:16.876638,False,False,True,True,Marketing professional | Dog lover,,https://example.com,human,533,False,Marketing professional | Dog lover
real_2322,sarah_smith,1967,109,1705,1554,49,2019-09-11T18:51:16.876928,False,False,False,False,Software engineer and tech enthusiast,Tokyo,https://example.com,human,2334,True,Software engineer and tech enthusiast
bot_2323,bot_2323,37,5581,29306,154,3,2026-01-21T18:51:16.877234,False,False,True,False,,,,bot,10,False,
real_2324,mike_davis,1074,829,425,1026,46,2017-01-14T18:51:16.877520,False,False,True,True,"Love coffee, books, and travel",London,,human,3304,False,"Love coffee, books, and travel"
real_2325,emma_jones,327,964,604,2308,20,2018-11-04T18:51:16.877817,False,False,False,False,,,,human,2645,True,
real_2326,alex_davis,416,142,814,468,37,2018-02-26T18:51:16.878119,False,False,False,False,,New York,https://example.com,human,2896,True,
real_2327,emma_jones,803,849,2945,1679,0,2018-05-25T18:51:16.878412,False,False,False,True,"Love coffee, books, and travel",London,,human,2808,True,"Love coffee, books, and travel"
real_2328,john_brown,1138,732,1979,1449,29,2017-09-08T18:51:16.878699,False,False,True,True,Marketing professional | Dog lover,San Francisco,,human,3067,False,Marketing professional | Dog lover
real_2329,sarah_brown,465,991,4870,2293,1,2017-08-03T18:51:16.878991,False,True,False,True,"Love coffee, books, and travel",London,,human,3103,True,"Love coffee, books, and travel"
real_2330,mike_jones,574,795,1048,1088,40,2024-04-05T18:51:16.879292,False,False,False,True,Marketing professional | Dog lover,London,https://example.com,human,666,True,Marketing professional | Dog lover
bot_2331,user37414,37,6505,45882,208,4,2025-12-07T18:51:16.879580,False,True,True,False,,,,bot,55,False,
real_2332,mike_davis,1761,889,1545,2844,10,2018-08-01T18:51:16.879915,False,False,False,True,"Love coffee, books, and travel",San Francisco,,human,2740,True,"Love coffee, books, and travel"
real_2333,mike_jones,1044,111,1734,2991,39,2020-07-22T18:51:16.880231,False,False,True,False,"Love coffee, books, and travel",Tokyo,,human,2019,False,"Love coffee, books, and travel"
real_2334,mike_brown,1712,804,4258,2236,32,2020-06-04T18:51:16.880548,False,False,False,True,,San Francisco,,human,2067,True,
real_2335,mike_brown,84,786,3779,229,5,2024-12-14T18:51:16.881075,False,False,False,True,Marketing professional | Dog lover,Tokyo,https://example.com,human,413,True,Marketing professional | Dog lover
real_2336,john_smith,875,891,1353,1795,3,2022-12-09T18:51:16.881512,False,False,False,True,"Love coffee, books, and travel",London,,human,1149,True,"Love coffee, books, and travel"
bot_2337,bot_2337,48,8885,17282,316,1,2025-12-06T18:51:16.881870,False,False,True,False,Follow for deals!,,,bot,56,False,Follow for deals!
real_2338,mike_davis,846,298,3770,2130,34,2023-09-30T18:51:16.882259,False,False,False,False,Marketing professional | Dog lover,New York,,human,854,True,Marketing professional | Dog lover
real_2339,john_brown,457,248,1657,431,47,2016-08-05T18:51:16.882622,True,False,False,True,"Love coffee, books, and travel",London,,human,3466,True,"Love coffee, books, and travel"
bot_2340,user80146,15,4855,32455,56,2,2026-01-07T18:51:16.883058,False,True,False,False,,,,bot,24,True,
real_2341,john_davis,916,867,4737,2580,16,2017-07-10T18:51:16.883513,False,False,False,True,,New York,,human,3127,True,
real_2342,sarah_jones,875,698,3591,2305,37,2019-12-22T18:51:16.883905,False,False,False,False,Photographer | Nature lover,New York,,human,2232,True,Photographer | Nature lover
real_2343,john_davis,185,373,429,2462,38,2016-03-05T18:51:16.884241,False,False,False,True,Photographer | Nature lover,London,https://example.com,human,3619,True,Photographer | Nature lover
real_2344,alex_smith,1353,237,3262,2772,28,2022-10-11T18:51:16.884580,False,False,False,False,Software engineer and tech enthusiast,,https://example.com,human,1208,True,Software engineer and tech enthusiast
real_2345,alex_smith,326,611,4942,272,33,2024-10-12T18:51:16.884908,False,False,True,False,"Love coffee, books, and travel",Tokyo,https://example.com,human,476,False,"Love coffee, books, and travel"
bot_2346,user47236,17,9391,27957,316,3,2025-11-25T18:51:16.885233,False,True,True,False,Follow for deals!,,,bot,67,False,Follow for deals!
real_2347,sarah_jones,663,130,4497,2083,4,2021-06-14T18:51:16.885550,False,False,False,True,,San Francisco,,human,1692,True,
real_2348,emma_davis,1429,78,4131,2600,39,2018-12-26T18:51:16.885871,False,True,False,True,Software engineer and tech enthusiast,San Francisco,,human,2593,True,Software engineer and tech enthusiast
real_2349,mike_brown,470,682,850,1815,45,2020-06-23T18:51:16.886187,True,False,False,True,Photographer | Nature lover,New York,,human,2048,True,Photographer | Nature lover
real_2350,mike_davis,1200,669,4711,1365,32,2019-01-19T18:51:16.886515,False,False,False,False,,,https://example.com,human,2569,True,
bot_2351,user48487,20,9583,37604,8,1,2025-12-19T18:51:16.886832,False,True,False,False,Follow for deals!,,,bot,43,True,Follow for deals!
real_2352,john_smith,1417,127,3337,714,16,2018-07-28T18:51:16.887157,False,False,False,True,Marketing professional | Dog lover,Tokyo,https://example.com,human,2744,True,Marketing professional | Dog lover
bot_2353,user51567,2,1250,5696,32,3,2026-01-27T18:51:16.887499,False,True,True,False,,,,bot,4,False,
bot_2354,bot_2354,36,3987,22277,25,5,2025-11-03T18:51:16.888075,False,True,False,False,,,,bot,89,True,
real_2355,mike_jones,1360,203,1797,2743,20,2022-03-06T18:51:16.889440,True,False,False,False,Marketing professional | Dog lover,London,https://example.com,human,1427,True,Marketing professional | Dog lover
real_2356,mike_brown,1193,867,1191,942,4,2023-09-06T18:51:16.890956,False,True,False,True,"Love coffee, books, and travel",London,,human,878,True,"Love coffee, books, and travel"
bot_2357,user65676,36,2743,28326,15,5,2026-01-04T18:51:16.891844,False,True,True,False,Follow for deals!,,,bot,27,False,Follow for deals!
bot_2358,bot_2358,15,2912,40005,330,1,2026-01-21T18:51:16.892626,False,True,False,False,,,,bot,10,True,
real_2359,alex_brown,890,928,4627,1832,7,2024-11-26T18:51:16.893363,False,True,False,True,Photographer | Nature lover,San Francisco,,human,431,True,Photographer | Nature lover
real_2360,emma_smith,139,415,4227,1324,49,2018-11-02T18:51:16.894038,False,True,False,True,Software engineer and tech enthusiast,San Francisco,https://example.com,human,2647,True,Software engineer and tech enthusiast
real_2361,alex_smith,259,791,3739,2855,37,2017-08-22T18:51:16.894749,False,False,False,True,,,,human,3084,True,
bot_2362,user29937,39,6759,11705,225,3,2025-12-20T18:51:16.895396,False,True,False,False,,,,bot,42,True,
bot_2363,user90554,28,2245,26620,161,3,2026-01-24T18:51:16.896035,False,True,False,False,,,,bot,7,True,
bot_2364,user54608,4,6651,40174,391,2,2025-11-02T18:51:16.896724,False,True,False,False,,,,bot,90,True,
real_2365,sarah_brown,527,806,1682,2518,42,2017-03-16T18:51:16.897489,False,False,True,False,Photographer | Nature lover,San Francisco,,human,3243,False,Photographer | Nature lover
real_2366,alex_smith,1556,113,4817,2967,47,2020-05-09T18:51:16.898218,False,False,False,True,Photographer | Nature lover,,,human,2093,True,Photographer | Nature lover
real_2367,alex_smith,1368,397,1302,487,16,2023-12-13T18:51:16.898921,False,True,True,False,Marketing professional | Dog lover,New York,,human,780,False,Marketing professional | Dog lover
real_2368,sarah_davis,1675,59,294,1003,30,2016-12-09T18:51:16.899613,False,False,False,True,Software engineer and tech enthusiast,,https://example.com,human,3340,True,Software engineer and tech enthusiast
real_2369,john_jones,945,224,4987,1241,16,2025-01-26T18:51:16.900276,False,True,False,False,Marketing professional | Dog lover,Tokyo,https://example.com,human,370,True,Marketing professional | Dog lover
bot_2370,user62240,40,5744,14740,339,2,2025-12-11T18:51:16.900960,False,True,True,False,,,,bot,51,False,
real_2371,mike_smith,1784,282,4083,156,14,2020-09-24T18:51:16.901749,False,True,False,True,Marketing professional | Dog lover,Tokyo,,human,1955,True,Marketing professional | Dog lover
real_2372,sarah_davis,951,499,954,1271,21,2017-06-10T18:51:16.902670,False,False,False,False,Software engineer and tech enthusiast,London,https://example.com,human,3157,True,Software engineer and tech enthusiast
bot_2373,user24995,7,4965,14096,487,1,2025-11-02T18:51:16.904095,False,True,False,False,,,,bot,90,True,
bot_2374,user59656,32,4476,35192,272,3,2025-11-24T18:51:16.905133,False,True,True,False,,,,bot,68,False,
real_2375,alex_jones,420,861,2447,1717,45,2023-12-02T18:51:16.905820,False,False,True,True,"Love coffee, books, and travel",,,human,791,False,"Love coffee, books, and travel"
real_2376,emma_davis,1527,458,2409,2138,45,2021-07-20T18:51:16.906513,False,True,False,False,Marketing professional | Dog lover,London,,human,1656,True,Marketing professional | Dog lover
real_2377,emma_jones,114,117,2035,323,15,2024-01-16T18:51:16.907138,False,False,False,True,,,,human,746,True,
real_2378,alex_jones,1044,979,4432,2998,28,2016-10-03T18:51:16.907665,False,False,False,False,Marketing professional | Dog lover,New York,,human,3407,True,Marketing professional | Dog lover
