username,followers_count,following_count,follower_following_ratio,posts_count,account_age_days,avg_posts_per_day,has_profile_pic,has_bio,bio_length,username_length,username_has_numbers,avg_likes_per_post,avg_comments_per_post,engagement_rate,posting_regularity,session_duration_avg,login_frequency,burst_posting_score,profile_completeness,verified_status,external_url,avg_caption_length,hashtag_density,spam_word_count,duplicate_content_ratio,label
bot_1409_451,88,3251.0,0.02706859427868348,40,507,0.07889546351084813,0,0,0,12,1,0,0,0.0,0.7816248452796415,114.23285835393096,3.722899301139438,0.3109995753944227,0.4,0,1,221,0.7174267266788388,3,0.05358502238127636,1
bot_1120_434,94,2051.0,0.04583130180399805,47,74,0.6351351351351351,0,0,0,12,1,0,1,1.0638297872340425,0.8544589284231507,81.00736313701968,1.6279877578303443,0.14519973624774649,0.4,0,0,14,0.19590034891599242,0,0.36649996860989215,1
bot_678_483,2754,2681.0,1.0272286460276017,6,60,0.1,1,1,124,11,1,132,54,6.753812636165578,0.8171410992956045,76.53305026773346,3.8920550418969406,0.18994276319217462,1.0,0,0,6,0.209541772164913,1,0.9474043445249478,0
user2176_genuine_758,32006,63243.521927526715,0.5060755477324137,81,215,0.3767441860465116,1,0,0,20,1,3857,441,13.428732112728865,0.7633966418380735,140.48848525243523,1.725438056368806,0.26261085543404716,0.6,0,0,68,0.03513533706227778,1,0.4565204933386066,0
user424_genuine_140,5557,889.0,6.250843644544432,372,973,0.3823227132579651,0,1,184,19,1,721,155,15.763901385639734,0.18859123814049078,165.19157089731019,2.888825098723321,0.12306073960592877,0.8,0,0,307,0.3735662860390806,0,0.40958516264898726,0
user392_genuine_159,2180,1379.0,1.5808556925308195,159,596,0.26677852348993286,1,0,0,19,1,90,65,7.110091743119266,0.3606244342036544,104.74155486321594,0.5162823921534689,0.1530313253572115,0.6,0,1,22,0.11092023087480651,0,0.5397268591713983,0
bot_1976_279,1231,1830.0,0.6726775956284153,48,40,1.2,0,0,0,12,1,184,66,20.308692120227455,0.29528175246601723,2.7340111927345623,1.398108726437659,0.6598048398177976,0.4,0,0,123,0.3148134511674129,0,0.11345515573154868,1
bot_943_243,1595,2445.0,0.6523517382413088,325,602,0.5398671096345515,0,0,0,11,1,62,14,4.764890282131661,0.57967740473037,42.62896288187814,1.8178078007188385,0.2045585155321934,0.4,0,0,60,0.2791471207436897,1,0.6388156733899049,0
user104_genuine_750,148,252.58775576471922,0.5859349735774969,127,47,2.702127659574468,0,1,200,19,1,19,8,18.243243243243242,0.16165486596428164,137.84164184408232,2.159870445245365,0.6073989864486743,0.8,0,0,43,0.8073960303399513,0,0.6291931717261731,0
bot_1244_980,652,5326.0,0.12241832519714607,41,13,3.1538461538461537,0,0,0,12,1,60,33,14.263803680981596,0.8348760838079601,40.55388459238338,3.930568811469232,0.263225677755617,0.4,0,0,56,0.16512369841956565,1,0.7561006426879453,1
bot_1662_828,778,4226.0,0.18409843823946995,108,66,1.6363636363636365,0,0,0,12,1,90,17,13.753213367609254,0.5965005041800245,38.149273171837706,2.832279697150215,0.3315611790487779,0.4,0,0,97,0.6988317774501608,0,0.0251002434313246,1
user1948_genuine_714,192,3731.0,0.051460734387563656,22,26,0.8461538461538461,0,1,157,20,1,36,1,19.270833333333336,0.20011762967623836,60.33259707673681,4.185041038162531,0.20156971490498343,0.8,0,1,241,0.09692510213671712,0,0.20679841479095468,0
user1459_genuine_704,116,141.69352577304372,0.8186683150633284,61,129,0.4728682170542636,0,0,0,20,1,12,6,15.517241379310345,0.16580685566236572,133.89718355510462,4.7573579161897985,0.5605217871844619,0.4,0,0,45,0.7007918009092609,0,0.07541956711217745,0
bot_507_266,623,4317.0,0.14431318044938615,373,102,3.656862745098039,0,0,0,11,1,29,6,5.617977528089887,0.28525304509942984,2.6489964476025314,1.4215473495874227,0.8065885421581249,0.4,0,0,111,0.26451266157194614,0,0.24555649303942906,1
bot_53_268,260,4302.0,0.06043700604370061,11,199,0.05527638190954774,0,0,0,10,1,46,14,23.076923076923077,0.13373356258027497,3.3230544112880818,1.626231704888772,0.9064005020125292,0.4,0,0,212,0.5681474593394542,0,0.014560681701130573,0
user2706_genuine_319,58810,103691.97004864873,0.5671606005017396,12,97,0.12371134020618557,0,1,96,20,1,5249,360,9.537493623533413,0.23840308818102512,62.01661076132497,4.289231473300702,0.6779396442718523,0.8,0,0,98,0.549270108398807,0,0.5817666002500814,1
bot_2039_112,770,4259.0,0.18079361352430148,1,86,0.011627906976744186,0,0,0,12,1,9,11,2.5974025974025974,0.5124858610561742,106.03171269160573,2.3573495540837706,0.21043561361933483,0.4,0,0,49,0.18818846778221754,1,0.556827919704439,1
user1587_genuine_816,59377,1672.0,35.51255980861244,15,229,0.06550218340611354,0,1,163,20,1,9976,213,17.159843036866125,0.9985466346631694,157.9123816572669,2.084282099190337,0.20249466460621213,0.8,0,1,70,0.08922699901396292,1,0.6434564600313906,0
bot_909_367,76,1235.0,0.06153846153846154,8,115,0.06956521739130435,0,0,0,11,1,11,4,19.736842105263158,0.13679547552888074,5.175176589164031,1.0560638210797595,0.7476361681660595,0.4,0,0,44,0.1687795309556966,0,0.3667483600596237,1
user1731_genuine_860,13612,4486.0,3.034329023629068,144,351,0.41025641025641024,0,1,148,20,1,726,185,6.6926241551572145,0.945422710327382,146.05406755546537,1.4787213708325757,0.6562405450964683,0.8,0,1,229,0.6400719244871548,0,0.6627175251721111,1
bot_2014_608,123,1931.0,0.06369756602796478,250,1019,0.24533856722276742,0,0,0,12,1,2,2,3.2520325203252036,0.25850289715733454,13.180933371229816,1.015971478656459,0.6711515593558329,0.4,0,0,23,0.019176754704097965,5,0.6017751530602244,1
bot_1474_501,113,5385.0,0.02098421541318477,265,82,3.231707317073171,0,0,0,12,1,12,7,16.8141592920354,0.06786183094911018,7.974944413935573,1.3491872093977408,0.8742594804014104,0.4,0,0,52,0.31139379399585887,4,0.4112152080131945,1
bot_931_941,2475,6744.0,0.3669928825622776,2,918,0.002178649237472767,0,0,0,11,1,110,1,4.484848484848484,0.07621684016722713,3.3887576368916017,1.8745220669664864,0.8510816290580379,0.4,0,0,105,0.5922199494598368,0,0.1422275726731698,1
user1791_genuine_321,71,92.11037933735324,0.770814326363409,125,395,0.31645569620253167,0,1,243,20,1,4,0,5.633802816901409,0.7067452305170686,161.4624437783775,2.302749520868576,0.5530863232245331,0.8,0,0,142,0.8204494569226881,0,0.29843631999311193,0
user2355_genuine_548,3323,2495.9203474071455,1.3313726150964935,254,587,0.43270868824531517,1,1,133,20,1,429,137,17.032801685224193,0.5806036319959658,45.371844323253384,3.720811992745094,0.6635635227204485,1.0,0,0,146,0.4280559227956571,0,0.12295478006352514,0
user1940_genuine_994,4644,3626.0,1.280750137892995,1010,2372,0.4258010118043845,0,1,22,20,1,159,9,3.6175710594315245,0.30445309938463433,83.51426958983517,4.130612245456217,0.7323124283715757,0.8,0,0,13,0.5719858747427331,0,0.6124528386018826,0
user702_genuine_318,28,37.17793461608393,0.7531348981362357,216,1542,0.14007782101167315,1,0,0,19,1,4,0,14.285714285714285,0.2051512627696131,73.99748761503355,0.40136072715224047,0.5462020618719674,0.6,0,1,206,0.7893796334619244,0,0.2418124700638594,1
user2442_genuine_443,36227,10503.925195857642,3.4489011797500786,631,1612,0.391439205955335,1,0,0,20,1,2572,1100,10.136086344439232,0.49358976902379526,92.34376510972812,4.967627632379866,0.765718366427644,0.6,0,0,247,0.22426502674788296,0,0.042342040661693635,0
bot_1625_311,918,1773.0,0.5177664974619289,135,92,1.4673913043478262,0,0,0,12,1,161,22,19.934640522875817,0.019401539955725765,11.671725386869726,1.6965193572218642,0.672568369639956,0.4,0,0,147,0.3073304219634925,0,0.08717231540504415,1
user496_genuine_308,205,4020.0,0.05099502487562189,149,473,0.3150105708245243,1,0,0,19,1,25,0,12.195121951219512,0.14466216496917295,154.20578217527444,3.359179887326401,0.34753860749056387,0.6,0,1,19,0.19415269661854906,0,0.6829234780123784,0
user464_genuine_391,38431,2746.0,13.995265841223597,229,46,4.978260869565218,0,1,60,19,1,3241,451,9.606827821290103,0.3446746540533242,32.2075325696336,3.6486088559512004,0.6160712250032656,0.8,0,1,54,0.7790675143594696,0,0.11404161510113335,0
bot_1321_528,463,3999.0,0.11577894473618405,49,5,9.8,1,1,70,12,1,83,32,24.838012958963283,0.06556303892154774,4.775710598305079,1.4749775901048698,0.9329427990751475,1.0,0,0,48,0.24209935752425005,0,0.3369746443665301,1
bot_1583_878,503,4411.0,0.11403309907050556,33,97,0.3402061855670103,0,0,0,12,1,3,1,0.7952286282306162,0.13896061528528783,3.5923004765246205,1.866047429902138,0.9577033076643516,0.4,0,0,126,0.45653635351628946,0,0.14854106486904997,1
user172_genuine_165,195,103.1760607339548,1.8899733001322694,50,120,0.4166666666666667,0,1,194,19,1,11,14,12.82051282051282,0.8070787931762146,46.9981230348076,4.70669580819812,0.7151881640375687,0.8,0,1,319,0.8451208514960348,1,0.12258619809124725,0
bot_2193_421,2026,6026.0,0.3362097577165616,25,1127,0.022182786157941437,0,0,0,12,1,169,89,12.734452122408687,0.20938952679689515,6.599536142534466,0.8188408452072271,0.8502951279065856,0.4,0,0,51,0.33791737280361794,0,0.8823004909191661,1
bot_2046_283,60,1818.0,0.033003300330033,4,777,0.005148005148005148,0,0,0,12,1,0,1,1.6666666666666667,0.001140636949000351,12.911781776747576,1.8193034920166093,0.9015809449194436,0.4,0,0,45,0.3415513505868627,0,0.7149485920184376,1
user2540_genuine_874,1370,632.5319739585741,2.1658984152629164,224,8,28.0,0,0,0,20,1,213,51,19.27007299270073,0.41806430489739377,161.82699178548035,1.1616391217776976,0.1777043419483535,0.4,0,0,29,0.4547800092809331,0,0.3995994402608506,0
bot_512_835,350,3520.0,0.09943181818181818,234,72,3.25,1,1,21,11,1,4,3,2.0,0.12137522543726807,13.271782897467247,1.9362811954673589,0.850091665859779,1.0,0,0,35,0.1031190498016938,0,0.6490578286332405,1
bot_1930_511,2879,3291.0,0.8748100881191128,47,112,0.41964285714285715,1,1,64,12,1,468,164,21.952066689822853,0.6149288884786377,77.33352237882468,2.718426522190932,0.3943197713357358,1.0,0,0,43,0.30827935556653685,0,0.3341590939810823,1
user2260_genuine_908,34288,1256.0,27.29936305732484,321,2169,0.1479944674965422,0,1,97,20,1,5328,275,16.340993933737753,0.6078484783127374,7.983225577819852,4.447640675779004,0.5424483836307611,0.8,0,1,41,0.7392168297482733,1,0.6121176332086953,0
user2112_genuine_920,105,4391.0,0.023912548394443178,165,93,1.7741935483870968,1,1,191,20,1,11,0,10.476190476190476,0.24262126261676015,140.0651929465148,0.7613426746348111,0.49282757729516424,1.0,0,1,258,0.26111724432160754,0,0.25243643236496455,0
user900_genuine_384,41,1822.0,0.022502744237102086,191,866,0.22055427251732102,0,0,0,19,1,3,1,9.75609756097561,0.6633011939849448,62.171550047473076,3.5632272552615674,0.6749104102766356,0.4,0,0,308,0.5717373111603222,0,0.5220475106008903,1
user1446_genuine_822,4374,2480.0,1.7637096774193548,324,1159,0.27955133735979293,1,1,107,20,1,161,155,7.22450845907636,0.3703238395509708,136.1780569864533,0.5546822970249629,0.4187987074308338,1.0,0,1,330,0.5763922501998051,0,0.601936935897634,0
bot_823_237,264,4940.0,0.05344129554655871,379,86,4.406976744186046,0,0,0,11,1,3,2,1.893939393939394,0.8430073307434016,84.22737265909579,2.010852650575009,0.3244212673340236,0.4,0,0,57,0.1524130096724926,0,0.748324661138293,1
user741_genuine_813,52,46.668118033219,1.1142510602845757,39,113,0.34513274336283184,1,1,191,19,1,5,0,9.615384615384617,0.7500738963965847,147.08317034150457,4.29704109419992,0.06181738101374164,1.0,0,1,247,0.5403268672420553,0,0.25037396391404193,0
user2293_genuine_417,57633,3398.0,16.96085932901707,95,10,9.5,1,0,0,20,1,204,2698,5.035309631634654,0.4744685261604217,62.26977631976285,0.5535164598162107,0.7968520639556973,0.6,0,1,40,0.36527513258745914,0,0.2608380217412709,0
user2452_genuine_242,64153,792.0,81.00126262626263,781,1995,0.39147869674185465,0,1,218,20,1,5417,2099,11.715742054151795,0.7179921502146251,127.98710612270388,4.47588363967754,0.31882085159288426,0.8,0,0,133,0.8832251267138379,0,0.3056727129677147,0
user2622_genuine_181,2800,1414.3115218385897,1.9797618535695942,1281,2381,0.5380092398152037,1,0,0,20,1,268,24,10.428571428571429,0.5583391211253468,93.78290474507894,2.7230953462475282,0.08929345149447752,0.6,0,0,106,0.7000384210873634,0,0.31051423929296806,0
bot_1328_649,1633,3501.0,0.46643816052556414,35,101,0.3465346534653465,1,1,129,12,1,14,29,2.6331904470300063,0.8531151601220368,51.62677100322353,2.422516467724383,0.28039049817629613,1.0,0,0,61,0.02631570388125879,0,0.9457576199201123,1
user1206_genuine_518,4273,213.0,20.061032863849764,285,61,4.672131147540983,1,1,75,20,1,734,1,17.201029721507137,0.11852797000351759,64.75536947383952,3.407090837995821,0.4221835465941337,1.0,0,0,347,0.4377393986176359,0,0.15230859970756916,0
user509_genuine_949,989,708.0,1.3968926553672316,82,323,0.25386996904024767,1,1,16,19,1,194,31,22.75025278058645,0.5470514434883604,108.80257699155312,1.067928699211496,0.43275388800394154,0.8,0,1,222,0.8325283487923821,1,0.5111709163891801,0
user2620_genuine_428,154,4099.0,0.0375701390583069,290,773,0.37516170763260026,0,0,0,20,1,12,2,9.090909090909092,0.9035298224231839,177.3792502986186,3.5174095746219156,0.027582590651087105,0.4,0,0,123,0.1201437885243789,1,0.511056473416914,0
bot_52_411,107,595.0,0.17983193277310924,19,21,0.9047619047619048,0,0,0,10,1,6,3,8.411214953271028,0.011349735371118174,7.309492665918764,0.5918606691994658,0.8172672894206289,0.4,0,0,59,0.15531924855936285,0,0.6787038984697311,1
bot_563_414,262,5293.0,0.049499338749291515,271,540,0.5018518518518519,1,1,37,11,1,7,0,2.6717557251908395,0.8401963436433006,92.91513093309257,2.598393360856429,0.18443590970349438,1.0,0,0,9,0.15364334403689997,1,0.3319628018624815,1
user1549_genuine_246,93088,2984.0,31.195710455764075,106,287,0.3693379790940767,0,0,0,20,1,6693,6361,14.023289790305949,0.10491699181769051,55.07807720930488,0.8428368857676611,0.3631889583121255,0.4,0,1,26,0.49185942314393605,0,0.24452942106397116,0
bot_1813_932,202,3425.0,0.05897810218978102,44,982,0.04480651731160896,1,1,135,12,1,8,3,5.445544554455446,0.7757690588579164,31.463495792902606,3.2863035188751746,0.22578903180898363,1.0,0,0,79,0.0233324686552844,0,0.5477585078919607,1
user2202_genuine_477,1296,4767.0,0.2718691000629327,33,214,0.1542056074766355,1,1,124,20,1,186,96,21.75925925925926,0.86939057437757,125.26576589446086,2.045167026409109,0.6142401386786488,1.0,0,0,238,0.004500785483282366,1,0.11580939412612566,0
user2566_genuine_306,2852,2580.0,1.1054263565891473,1299,2237,0.5806884219937416,1,0,0,20,1,107,102,7.328190743338009,0.2917277818680636,156.4849844196082,4.9171545807477,0.25347215571376447,0.6,0,0,300,0.7843473952954942,1,0.5907539129513923,0
bot_1142_352,426,5555.0,0.07668766876687669,26,90,0.28888888888888886,0,0,0,12,1,15,3,4.225352112676056,0.6675161369916516,106.07562808128996,2.951824481154285,0.33539717488367427,0.4,0,0,69,0.32040688602786926,1,0.43735377289166866,1
user2044_genuine_216,48085,2454.0,19.594539527302363,1120,1894,0.5913410770855333,1,1,168,20,1,6146,1840,16.60808984090673,0.1068918738886801,53.78547464056407,1.7754689815524833,0.43786086184269424,1.0,0,0,92,0.5910584667279588,0,0.18310288482351653,0
user767_genuine_567,22,38.33596587902707,0.5738736326462511,51,159,0.32075471698113206,1,1,162,19,1,2,0,9.090909090909092,0.9885839942787658,142.97941901334406,4.968164004234027,0.7746386517281354,1.0,0,1,36,0.40369643353255924,0,0.005355871962852598,0
bot_2122_443,320,2325.0,0.13763440860215054,27,7,3.857142857142857,1,1,28,12,1,0,1,0.3125,0.2578542171499616,7.3533297670182325,1.126046165018487,0.8238679006371952,1.0,0,0,31,0.36092893681393645,0,0.7275246091473616,1
bot_988_117,541,4704.0,0.11500850340136054,19,114,0.16666666666666666,1,1,57,11,1,12,5,3.1423290203327174,0.1602891258073852,2.8918864134903255,0.5484509239437348,0.6918336865110992,1.0,0,0,76,0.2894751540210716,1,0.9191058186089209,1
user421_genuine_352,26101,2111.0,12.364282330648981,461,953,0.4837355718782791,1,1,164,19,1,211,256,1.789203478793916,0.1328683414432365,112.41138016076812,1.6126101151459558,0.06915660253871883,1.0,0,0,11,0.5770533417135443,0,0.05871161698640845,1
user123_genuine_334,85905,1639.0,52.4130567419158,51,81,0.6296296296296297,0,1,62,19,1,10945,3616,16.950119317851115,0.8235626567972683,100.34517219860426,2.696815483091606,0.11430076907152938,0.8,0,1,123,0.15862414452637796,1,0.5766446630708156,0
bot_1412_793,135,1299.0,0.10392609699769054,5,245,0.02040816326530612,0,0,0,12,1,4,2,4.444444444444445,0.07739264873138942,1.1752875303704555,1.4033774708315612,0.9798127980794658,0.4,0,0,57,0.2333061335593115,0,0.8236841955770107,1
user2628_genuine_717,83151,98964.27449859075,0.840212292984415,297,65,4.569230769230769,0,0,0,20,1,661,872,1.84363387090955,0.547476719495477,34.0749580280218,0.9013345307910305,0.20490447488862717,0.4,0,0,293,0.6094473177713507,0,0.021936443484895082,0
user819_genuine_256,2244,1206.0,1.8606965174129353,56,135,0.4148148148148148,1,1,51,19,1,242,54,13.19073083778966,0.19273341787759043,162.99454902231452,2.929300225135685,0.6242705981001256,1.0,0,0,306,0.5253712797848467,1,0.031163195988119962,1
user1403_genuine_974,70353,4449.0,15.813216453135537,194,1722,0.11265969802555169,0,1,162,20,1,6234,3306,13.560189330945374,0.13844680090090347,47.97343896664338,1.0203385882147153,0.149964095336777,0.8,0,0,304,0.7440430806908699,0,0.05496938411424831,0
user1382_genuine_822,96751,931.0,100.0,52,136,0.38235294117647056,1,1,90,20,1,16401,4796,21.90881747992269,0.4845402233427054,46.51425123460319,3.6326502773993656,0.15354022931818279,1.0,0,1,122,0.6486654724626412,0,0.4515294085685548,0
user2148_genuine_938,63,2316.0,0.027202072538860103,173,422,0.4099526066350711,1,1,34,20,1,7,2,14.285714285714285,0.20616933991513203,41.06109944208172,3.335203777699778,0.5965881952744277,1.0,0,0,81,0.05782224921932111,1,0.3512820650978223,1
user1575_genuine_409,161,305.61550003512616,0.5268057411404047,129,313,0.41214057507987223,1,1,203,20,1,30,12,26.08695652173913,0.2748026519493831,20.28558758571946,1.3644246282124268,0.09922594508194385,1.0,0,1,79,0.3516885028654496,1,0.041511003248633056,0
user1638_genuine_192,30,4306.0,0.006967022758941012,790,2298,0.3437771975630983,1,1,63,20,1,4,1,16.666666666666664,0.8338809637429759,168.86359354583286,1.1290292435598603,0.6075461965406752,1.0,0,1,311,0.07603010763732643,0,0.03794186445307476,0
user1795_genuine_436,643,1950.0,0.32974358974358975,36,97,0.3711340206185567,0,0,0,20,1,74,11,13.21928460342146,0.8539387717547144,100.89772977627091,4.021605426472064,0.29748400655779,0.4,0,0,209,0.5954905443979392,0,0.6560287852331336,0
bot_2065_481,283,2814.0,0.10056858564321251,44,90,0.4888888888888889,0,0,0,12,1,31,18,17.314487632508836,0.04475552029676317,13.966935984433805,0.6126217120326529,0.9367086522601716,0.4,0,0,225,0.44624495846519474,0,0.1862214138121263,1
user399_genuine_158,48225,2561.0,18.830534947286218,486,1458,0.3333333333333333,0,1,80,19,1,9337,2905,25.385173665111456,0.18825206370621184,79.66165344227714,4.819054319236528,0.6673109284188681,0.8,0,1,85,0.19731397057605993,0,0.19735068622609253,0
user2310_genuine_533,4545,394.0,11.535532994923859,34,93,0.3655913978494624,0,0,0,20,1,679,158,18.415841584158414,0.35190252338578176,52.87539770954032,2.516727110984946,0.5655197019668398,0.4,0,0,64,0.7640073920945493,0,0.045275458008622954,0
user882_genuine_127,3776,5234.713932585478,0.7213383670299239,827,2162,0.38251618871415355,0,1,128,19,1,7,61,1.8008474576271187,0.7589958040475752,31.396470755575443,4.791968424436224,0.17912650523289148,0.8,0,1,32,0.04033598753275214,0,0.21639400457755784,0
bot_2223_354,173,923.0,0.18743228602383533,264,205,1.2878048780487805,0,0,0,12,1,6,2,4.624277456647398,0.24655195711234718,12.100820442798332,0.8111665140859292,0.8911515190466998,0.4,0,0,78,0.6026987102593866,0,0.2092891994146424,0
bot_147_347,878,4752.0,0.18476430976430977,17,918,0.018518518518518517,0,0,0,11,1,24,13,4.214123006833713,0.26486637139213626,10.572934329032073,1.2114982730202328,0.8730262459184105,0.4,0,0,15,0.20198150729458844,2,0.4311947194948611,1
user1352_genuine_394,95230,143385.50109961865,0.6641536227141817,15,101,0.1485148514851485,0,1,211,20,1,2624,3804,6.749973747768561,0.8828745830840851,32.958556907731406,0.3374756079933974,0.1316014764011709,0.8,0,1,126,0.3199108765616254,0,0.6644684463809978,0
user2742_genuine_620,45003,66203.83527668644,0.6797642434447861,456,1919,0.2376237623762376,1,1,234,20,1,4686,48,10.519298713419104,0.7475786540734923,152.97793191531176,3.6444981220145745,0.4202432635192104,1.0,0,0,187,0.12234321585244168,0,0.21385551863441837,0
bot_1800_334,102,83.0,1.2289156626506024,14,26,0.5384615384615384,0,0,0,12,1,5,1,5.88235294117647,0.06803241056932512,14.925259507283414,1.9733544980487887,0.667318949669711,0.4,0,1,56,0.14955380648892866,0,0.9480459564353665,1
user2130_genuine_417,62045,119345.06379137923,0.5198790635233776,325,1544,0.2104922279792746,0,0,0,20,1,1508,4671,9.958900797808043,0.19427113804508345,145.7402000343575,3.123312910446957,0.585526888809476,0.4,0,1,285,0.8252481427293415,0,0.09334387882245447,0
user982_genuine_479,98513,159337.0715407055,0.6182679212529213,591,1816,0.32544052863436124,1,1,245,19,1,2304,3006,5.390151553602063,0.7764443814908285,141.7293188638152,1.3022944543527044,0.7782970598575245,1.0,1,1,225,0.7901235947217103,1,0.09190327587322922,0
user456_genuine_318,3525,1386.206296569487,2.5429115483918165,18,164,0.10975609756097561,0,1,204,19,1,23,132,4.397163120567376,0.4041510139407617,57.17646428551365,4.676207005212704,0.19877481953339365,0.8,0,0,98,0.5071438826403851,1,0.6172057664613824,0
bot_1369_795,121,2552.0,0.04741379310344827,24,1054,0.022770398481973434,0,0,0,12,1,21,8,23.96694214876033,0.212006892997429,12.931208374843347,0.7019267476034416,0.7600377267442309,0.4,0,0,58,0.6019144899185178,0,0.0007529429181475589,1
user1079_genuine_643,87331,70916.56596715977,1.2314612080968708,1019,1826,0.5580503833515882,1,0,0,20,1,13190,4578,20.34558175218422,0.8980872805377561,43.081982571248844,3.5893949499959517,0.31495516271800694,0.6,1,0,11,0.10953660497737128,0,0.6176948459408651,0
user1950_genuine_460,4505,3123.0,1.442523214857509,198,416,0.47596153846153844,0,1,49,20,1,802,237,23.063263041065483,0.7318129775562446,169.93279581845152,1.5436102268987386,0.7848013410903902,0.8,0,1,206,0.3577011923304164,0,0.21299976200440207,0
bot_1564_679,114,3282.0,0.03473491773308958,6,51,0.11764705882352941,1,1,30,12,1,13,6,16.666666666666664,0.08459683017339001,4.67883849485812,0.7811601601825446,0.8026967264726009,1.0,0,0,18,0.060095710752899614,1,0.3034356196471858,1
user689_genuine_411,40,63.68424017327161,0.6280988811544002,291,2314,0.1257562662057044,1,0,0,19,1,0,1,2.5,0.5766067842835035,7.16890331343985,0.3944032951132137,0.4901348237915835,0.6,0,0,340,0.4071650620891203,1,0.07704074030633504,0
user2429_genuine_614,249,3732.0,0.06672025723472669,22,19,1.1578947368421053,0,0,0,20,1,42,1,17.269076305220885,0.9161407175333434,173.59386843040303,0.3120124710099558,0.00909585885007509,0.4,0,1,180,0.8612785122499961,0,0.3148966588734987,0
user641_genuine_825,3153,1040.0,3.0317307692307693,597,1392,0.42887931034482757,1,1,56,19,1,230,118,11.037107516650808,0.7909390464017585,161.41172327678757,1.901812190068775,0.7611818022820749,1.0,0,0,168,0.03717528804964598,0,0.6421122018248353,0
user2392_genuine_304,155,1535.0,0.10097719869706841,956,2256,0.4237588652482269,1,1,219,20,1,25,4,18.70967741935484,0.9281749196204352,51.93918901580692,4.983789167048823,0.3703609342456983,1.0,0,1,300,0.45896997363930947,2,0.6078572153110249,0
user1953_genuine_619,11179,3537.0,3.1605880689850157,672,1618,0.415327564894932,0,1,82,20,1,100,526,5.5997853117452365,0.6213749847713725,110.68725006705118,1.7946332009930364,0.14527270893268504,0.8,0,0,145,0.2662354075241843,0,0.6966548773492915,0
user2748_genuine_342,108,3676.0,0.029379760609358,642,2041,0.3145516903478687,0,1,74,20,1,15,2,15.74074074074074,0.6349289299898393,113.89197297278629,2.5028269815601996,0.29819153015283945,0.8,0,0,98,0.9995610815001386,0,0.3976066743106528,1
bot_1563_568,1029,909.0,1.132013201320132,109,838,0.13007159904534607,0,0,0,12,1,37,6,4.178814382896015,0.19987895318705648,8.790546157022412,1.77333089676915,0.8159226323554282,0.4,0,1,78,0.16491719664278875,0,0.7897985701660004,0
bot_685_799,530,4161.0,0.12737322758952174,29,51,0.5686274509803921,1,1,147,11,1,0,8,1.509433962264151,0.2939205298282878,14.665307499051549,0.8825313750655508,0.8203422958211091,1.0,0,0,63,0.5798420653951502,0,0.2489604852960432,1
bot_586_525,330,1877.0,0.17581246670218434,41,921,0.04451682953311618,1,1,66,11,1,56,12,20.606060606060606,0.19317037039999602,8.690900732778866,1.3123982760007338,0.7429020513964132,1.0,0,0,20,0.3276185157555477,0,0.8492881866069086,1
bot_2016_623,236,5317.0,0.044385931916494266,5,198,0.025252525252525252,0,0,0,12,1,19,6,10.59322033898305,0.17804438853358207,11.315549481853195,1.679075944354473,0.8496031082360144,0.4,0,1,79,0.2269583364716865,0,0.5691836526471167,1
bot_620_268,461,5968.0,0.07724530831099195,323,1120,0.2883928571428571,0,0,0,11,1,47,13,13.015184381778742,0.1901808877505787,12.47089482735833,0.5874151683937224,0.675388411979092,0.4,0,0,98,0.597231868997746,0,0.2619840579317094,1
user1884_genuine_540,4,1887.0,0.0021197668256491787,69,164,0.42073170731707316,0,1,31,20,1,0,0,0.0,0.5398160903098219,137.81506319866955,4.3552346353013345,0.28357479095540966,0.6,0,1,311,0.3242240843723794,1,0.3654708296444096,0
user389_genuine_294,98590,4469.0,22.060863727903335,25,144,0.1736111111111111,0,0,0,19,1,4,1001,1.0193731615782533,0.31024812883261316,140.55019900909744,3.1211436472350766,0.7767237691598956,0.4,0,0,137,0.3105770155507873,0,0.48366595638756904,0
user2494_genuine_835,121,1357.0,0.08916728076639646,33,144,0.22916666666666666,0,1,66,20,1,1,9,8.264462809917356,0.1277787646042813,26.851564335415944,4.6129705820157705,0.2912553624359699,0.8,0,0,223,0.3957137402637678,1,0.11838012019966622,0
bot_1128_464,227,2578.0,0.08805275407292475,222,70,3.1714285714285713,0,0,0,12,1,4,3,3.0837004405286343,0.06817418304617606,8.88144505263606,1.456393709898846,0.8678151005322259,0.4,0,0,183,0.7149149114435318,0,0.078708902193637,1
bot_1106_454,475,578.0,0.8217993079584776,46,95,0.4842105263157895,0,0,0,12,1,10,0,2.1052631578947367,0.2711991710867232,7.728030305737299,1.2930735662526192,0.8128908742807439,0.4,0,0,32,0.30117083510005155,0,0.7287962954793512,1
user845_genuine_405,802,1889.0,0.42456326098464797,542,1066,0.5084427767354597,0,1,20,19,1,40,59,12.344139650872817,0.5212734589765886,116.80355119264492,2.867046834583855,0.5072704460912946,0.6,0,0,330,0.6067677919705544,0,0.3571804748400628,0
user542_genuine_915,3050,4391.796724030651,0.6944765870677201,397,708,0.5607344632768362,1,1,27,19,1,207,122,10.78688524590164,0.8732639794699976,73.82705243828683,2.113009828953836,0.13590933984529602,1.0,0,1,16,0.8007834133738928,0,0.08079929249298741,0
